Normalize,Standardize
0.4875893437296947,-0.9210819610514902
0.4621182586094868,-1.0718647969448345
0.5046133853151399,-0.8203036370615507
0.5608836907082523,-0.48719665776656085
0.5617933723196883,-0.4818115564846557
0.5741390513320339,-0.4087280390873718
0.5612735542560106,-0.48488875721717284
0.555945419103314,-0.5164300647254747
0.5520467836257311,-0.5395090702193537
0.5597141000649773,-0.4941203594147249
0.5831059129304744,-0.3556463264514493
0.5738791423001951,-0.4102666394536301
0.5721897335932424,-0.4202675418343113
0.5536062378167642,-0.5302774680218022
0.5851851851851853,-0.3433375235213806
0.5771280051981807,-0.39103413487539745
0.5905133203378818,-0.3117962160130787
0.5703703703703704,-0.43103774439812165
0.5837556855100716,-0.35179982553580297
0.5823261858349579,-0.3602621275502253
0.5955815464587396,-0.2817935088710357
0.5958414554905784,-0.2802549085047774
0.595711500974659,-0.28102420868790656
0.5968810916179338,-0.2741005070397431
0.5906432748538013,-0.31102691582994957
0.5961013645224174,-0.27871630813851855
0.6079272254710852,-0.20870999147375185
0.5883040935672516,-0.32487431912627707
0.5728395061728396,-0.41642104091866444
0.5781676413255362,-0.38487973341036313
0.5898635477582846,-0.3156427169287256
0.5880441845354127,-0.3264129194925359
0.5871345029239767,-0.3317980207744411
0.592072774528915,-0.30256461381552724
0.580246913580247,-0.37257093048029394
0.5725795971410008,-0.4179596412849233
0.5967511371020144,-0.27486980722287224
0.5936322287199481,-0.29333301161797576
0.5923326835607539,-0.3010260134492684
0.5876543209876545,-0.3287208200419234
0.6077972709551658,-0.209479291656881
0.5936322287199481,-0.29333301161797576
0.5932423651721899,-0.2956409121673632
0.5994801819363224,-0.2587145033771567
0.6064977257959715,-0.21717229348817418
0.608447043534763,-0.2056327907412347
0.6081871345029242,-0.207171391107493
0.5964912280701756,-0.27640840758913054
0.5805068226120859,-0.37103233011403564
0.5886939571150099,-0.32256641857688906
0.582975958414555,-0.356415626634579
0.5988304093567253,-0.26256100429280305
0.5851851851851853,-0.3433375235213806
0.595711500974659,-0.28102420868790656
0.5906432748538013,-0.31102691582994957
0.5853151397011047,-0.34256822333825143
0.5894736842105264,-0.3179506174781136
0.5994801819363224,-0.2587145033771567
0.6136452241715401,-0.17486078341606195
0.5949317738791424,-0.2856400097866826
0.6068875893437298,-0.21486439293878618
0.5922027290448344,-0.3017953136323981
0.5916829109811567,-0.30487251436491525
0.5749187784275505,-0.4041122379885958
0.6055880441845355,-0.22255739477007935
0.5853151397011047,-0.34256822333825143
0.584795321637427,-0.3456454240707686
0.5927225471085121,-0.2987181128998809
0.591163092917479,-0.3079497150974324
0.5741390513320339,-0.4087280390873718
0.5397011046133854,-0.6125925876166382
0.5394411955815466,-0.6141311879828965
0.5325536062378169,-0.6549040976887498
0.5260558804418455,-0.6933691068452151
0.5394411955815466,-0.6141311879828965
0.5385315139701106,-0.6195162892648016
0.5387914230019494,-0.6179776888985433
0.5399610136452243,-0.6110539872503793
0.5330734243014946,-0.6518268969562326
0.5255360623781677,-0.6964463075777323
0.5334632878492529,-0.6495189964068446
0.5308641975308643,-0.664905000069431
0.5328135152696557,-0.6533654973224915
0.5406107862248214,-0.607207486334733
0.5489278752436648,-0.5579722746144572
0.5604938271604939,-0.48950455831594886
0.5598440545808968,-0.49335105923159517
0.557764782326186,-0.5056598621616644
0.5712800519818064,-0.4256526431162165
0.5755685510071475,-0.4002657370729495
0.5782975958414556,-0.384110433227234
0.5863547758284602,-0.33641382187321656
0.5935022742040287,-0.2941023118011049
0.5927225471085121,-0.2987181128998809
0.5929824561403509,-0.29717951253362207
0.5968810916179338,-0.2741005070397431
0.5935022742040287,-0.2941023118011049
0.5650422352176739,-0.462579051906423
0.5628330084470436,-0.47565715501962136
0.5398310591293048,-0.611823287433509
0.5303443794671866,-0.6679822008019481
0.5241065627030541,-0.7049086095921546
0.5230669265756985,-0.7110630110571895
0.5311241065627031,-0.6633663997031721
0.5242365172189735,-0.7041393094090255
0.5242365172189735,-0.7041393094090255
0.5365821962313191,-0.6310557920117417
0.5222871994801821,-0.715678812155965
0.51591942820013,-0.7533745211293013
0.49915529564652383,-0.8526142447529818
0.4981156595191684,-0.8587686462180161
0.48719948018193643,-0.9233898616008782
0.49304743339831075,-0.8887713533600591
0.5064327485380119,-0.8095334344977404
0.5205977907732294,-0.7256797145366461
0.5192982456140351,-0.7333727163679393
0.5480181936322288,-0.5633573758963624
0.5469785575048735,-0.5695117773613968
0.554126055880442,-0.527200267289285
0.5534762833008449,-0.5310467682049314
0.5673814165042237,-0.4487316486100955
0.5747888239116311,-0.40488153817172495
0.5727095516569202,-0.41719034110179415
0.5740090968161145,-0.40949733927050097
0.5604938271604939,-0.48950455831594886
0.5421702404158546,-0.597975884137181
0.5604938271604939,-0.48950455831594886
0.5397011046133854,-0.6125925876166382
0.5234567901234569,-0.7087551105078015
0.5365821962313191,-0.6310557920117417
0.5112410656270306,-0.7810693277219563
0.5085120207927226,-0.7972246315676718
0.5066926575698506,-0.8079948341314821
0.4933073424301495,-0.8872327529938008
0.4831708901884341,-0.9472381672778869
0.4875893437296947,-0.9210819610514902
0.49460688758934385,-0.8795397511625076
0.491617933723197,-0.8972336553744814
0.4723846653671216,-1.0110900824776192
0.4742040285899936,-1.0003198799138089
0.4753736192332685,-0.9933961782656449
0.4783625730994153,-0.975702274053671
0.45302144249512677,-1.1257158097638862
0.4613385315139702,-1.0764805980436105
0.45925925925925937,-1.0887894009736792
0.45510071474983765,-1.1134070068338169
0.45445094217024057,-1.1172535077494632
0.4814814814814816,-0.9572390696585675
0.4851202079272256,-0.9356986645309469
0.492527615334633,-0.8918485540925762
0.4933073424301495,-0.8872327529938008
0.5199480181936323,-0.7295262154522925
0.5202079272254712,-0.7279876150860342
0.4998050682261209,-0.8487677438373354
0.5121507472384667,-0.7756842264400511
0.4853801169590644,-0.9341600641646886
0.4866796621182587,-0.9264670623333954
0.48810916179337244,-0.9180047603189729
0.4887589343729695,-0.9141582594033266
0.5007147498375569,-0.8433826425554303
0.5038336582196232,-0.8249194381603268
0.5008447043534764,-0.8426133423723011
0.5042235217673815,-0.8226115376109387
0.5096816114359976,-0.7903009299195077
0.5122807017543861,-0.7749149262569219
0.49837556855100723,-0.8572300458517578
0.5027940220922679,-0.8310738396253611
0.5207277452891489,-0.724910414353517
0.532293697205978,-0.6564426980550087
0.5399610136452243,-0.6110539872503793
0.5572449642625082,-0.5087370628941815
0.5571150097465888,-0.5095063630773107
0.5412605588044186,-0.6033609854190861
0.5584145549057832,-0.5018133612460175
0.568680961663418,-0.44103864677880233
0.5634827810266407,-0.47181065410397505
0.5497076023391815,-0.5533564735156812
0.5595841455490579,-0.494889659597854
0.5593242365172191,-0.4964282599641129
0.5649122807017546,-0.46334835208955216
0.5503573749187786,-0.5495099726000349
0.5480181936322288,-0.5633573758963624
0.5299545159194283,-0.6702901013513362
0.5363222871994803,-0.632594392378
0.5360623781676414,-0.6341329927442588
0.5437296946068877,-0.5887442819396295
0.5564652371669916,-0.5133528639929575
0.5610136452241716,-0.4864273575834317
0.5612735542560106,-0.48488875721717284
0.5537361923326837,-0.529508167838673
0.5555555555555557,-0.5187379652748627
0.5555555555555557,-0.5187379652748627
0.5525666016894089,-0.5364318694868365
0.5560753736192333,-0.5156607645423456
0.5662118258609488,-0.45565535025825954
0.5721897335932424,-0.4202675418343113
0.5650422352176739,-0.462579051906423
0.578427550357375,-0.3833411330441043
0.5894736842105264,-0.3179506174781136
0.5853151397011047,-0.34256822333825143
0.5903833658219624,-0.3125655161962084
0.5858349577647824,-0.3394910226057337
0.5970110461338533,-0.2733312068566134
0.602988953866147,-0.23794339843266518
0.619103313840156,-0.14255017572463147
0.6115659519168293,-0.18716958634613115
0.6027290448343081,-0.23948199879892404
0.6167641325536063,-0.156397579020959
0.6248213125406109,-0.10870096766694158
0.6317089018843406,-0.06792805796108876
0.637296946068876,-0.03484815008652858
0.653671215074724,0.06208367298776452
0.658219623131904,0.08900917939729039
0.6448343079922029,0.009771260534971656
0.6456140350877194,0.014387061633747127
0.6224821312540613,-0.1225483709632691
0.6049382716049384,-0.22640389568572566
0.6107862248213126,-0.19178538744490717
0.6092267706302795,-0.20101698964245868
0.6233918128654973,-0.11716326968136392
0.6027290448343081,-0.23948199879892404
0.6000000000000001,-0.2556373026446395
0.617283950617284,-0.1533203782884418
0.6109161793372321,-0.1910160872617775
0.6109161793372321,-0.1910160872617775
0.6204028589993503,-0.1348571738933383
0.6285899935022744,-0.08639126235619174
0.6304093567251463,-0.0756210597923814
0.6358674463937622,-0.043310452100950914
0.6328784925276154,-0.06100435631292474
0.6337881741390514,-0.05561925503101956
0.6311890838206629,-0.07100525869360592
0.6331384015594543,-0.05946575594666588
0.6410656270305395,-0.012538444775778188
0.6449642625081223,0.01054056071810081
0.6631578947368422,0.1182425863562037
0.6696556205328136,0.15670759551266908
0.6787524366471737,0.2105586083317208
0.6739441195581547,0.18209450155593607
0.6714749837556856,0.16747779807647942
0.6796621182586097,0.21594370961362597
0.7166991552956467,0.4351942618054781
0.7178687459389215,0.4421179634536421
0.7126705653021445,0.4113459561284699
0.719558154645874,0.45211886583432276
0.717738791423002,0.4413486632705124
0.6994152046783627,0.33287733744928033
0.6730344379467187,0.1767094002740309
0.6774528914879794,0.20286560650042762
0.6765432098765434,0.19748050521852242
0.6786224821312542,0.20978930814859165
0.6786224821312542,0.20978930814859165
0.6908382066276805,0.28210352536274635
0.6991552956465239,0.33133873708302203
0.7037037037037038,0.3582642434925479
0.7077322936972061,0.38211254916955606
0.703443794671865,0.35672564312628907
0.7074723846653673,0.38057394880329776
0.709811565951917,0.39442135209962526
0.7070825211176089,0.37826604825390975
0.7205977907732294,0.4582732672993571
0.7060428849902536,0.3721116467888754
0.7060428849902536,0.3721116467888754
0.6904483430799222,0.27979562481335835
0.6920077972709553,0.2890272270109098
0.7113710201429501,0.40365295429717674
0.7342430149447695,0.5390497865279352
0.7256660168940872,0.4882759744414001
0.7087719298245615,0.3882669506345904
0.709551656920078,0.3928827517333664
0.710721247563353,0.3998064533815304
0.7190383365821964,0.44904166510180615
0.7091617933723198,0.3905748511839784
0.7187784275503576,0.4475030647355478
0.7215074723846655,0.4636583685812628
0.7211176088369072,0.4613504680318748
0.739571150097466,0.5705910940362365
0.749577647823262,0.6298272081371928
0.7486679662118261,0.6244421068552882
0.7476283300844706,0.6182877053902539
0.7632228719948019,0.7106037273657699
0.7746588693957117,0.7783021434811497
0.7653021442495129,0.7229125302958397
0.771410006497726,0.759069638902917
0.7792072774528916,0.805227649890675
0.7884340480831711,0.8598479628928565
0.7958414554905784,0.9036980733312264
0.7864847303443796,0.8483084601459164
0.7951916829109813,0.8998515724155801
0.7833658219623134,0.8298452557508134
0.7806367771280053,0.8136899519050973
0.7844054580896688,0.8359996572158477
0.7724496426250814,0.7652240403679513
0.7823261858349578,0.8236908542857779
0.7886939571150099,0.8613865632591148
0.7899935022742042,0.8690795650904074
0.8051981806367773,0.9590876865165364
0.7922027290448345,0.8821576682036057
0.77050032488629,0.7536845376210113
0.762313190383366,0.7052186260838653
0.762313190383366,0.7052186260838653
0.772969460688759,0.7683012411004679
0.7580246913580249,0.6798317200405983
0.761143599740091,0.6982949244357013
0.7489278752436649,0.6259807072215465
0.7358024691358025,0.5482813887254862
0.7165692007797273,0.43442496162234945
0.700714749837557,0.3405703392805735
0.689798570500325,0.27594912389771203
0.6864197530864199,0.2559473191363496
0.6909681611435998,0.2828728255458755
0.6983755685510072,0.326722935984246
0.7170890188434049,0.4375021623548661
0.7255360623781678,0.4875066742582715
0.7220272904483434,0.4667355693137805
0.7237166991552958,0.47673647169446115
0.7407407407407409,0.5775147956844006
0.7526965562053284,0.6482904125322969
0.7646523716699156,0.7190660293801923
0.7598440545808969,0.6906019226044087
0.7402209226770632,0.5744375949518828
0.716179337231969,0.43211706107296144
0.7165692007797273,0.43442496162234945
0.7363222871994803,0.5513585894580039
0.7348927875243666,0.5428962874435815
0.7273554256010398,0.4982768768220818
0.7115009746588695,0.4044222544803059
0.728654970760234,0.5059698786533745
0.7200779727095518,0.4551960665668405
0.7157894736842108,0.42980916052357343
0.7081221572449644,0.38442044971894407
0.708901884340481,0.3890362508177201
0.7220272904483434,0.4667355693137805
0.7238466536712151,0.47750577187758975
0.7391812865497077,0.5682831934868485
0.7671215074723848,0.73368273285965
0.7779077322936974,0.7975346480593823
0.7785575048732946,0.8013811489750287
0.7756985055230671,0.784456544946184
0.7733593242365173,0.7706091416498559
0.7668615984405459,0.7321441324933906
0.778427550357375,0.800611848791899
0.778427550357375,0.800611848791899
0.7397011046133856,0.5713603942193662
0.746198830409357,0.6098254033758316
0.7458089668615987,0.6075175028264436
0.7676413255360625,0.7367599335921666
0.7998700454840807,0.9275463790082351
0.8267706302794023,1.0867915169160012
0.8098765432098767,0.9867824931091914
0.8324886289798572,1.1206407249736916
0.8178037686809618,1.0337098042800792
0.8133853151397011,1.0075535980536825
0.8396361273554257,1.1629522350458033
0.8541910331384015,1.2491138555562848
0.8512020792722549,1.2314199513443116
0.8501624431448994,1.2252655498792773
0.8673164392462639,1.3268131740523454
0.8404158544509424,1.1675680361445793
0.8612085769980508,1.2906560654452681
0.8604288499025342,1.286040264346492
0.8680961663417804,1.3314289751511215
0.8541910331384015,1.2491138555562848
0.8319688109161794,1.117563524241174
0.8359974009096817,1.1414118299181826
0.8528914879792073,1.2414208537249922
0.845224171539961,1.1960321429203629
0.8899285250162443,1.4606714059168444
0.889798570500325,1.4599021057337158
0.8869395711500976,1.4429775017048712
0.8973359324236518,1.5045215163552155
0.9073424301494477,1.5637576304561718
0.8975958414554907,1.5060601167214738
0.922287199480182,1.6522271515160427
0.9000649772579598,1.5206768202009304
0.8995451591942821,1.5175996194684138
0.9265756985055231,1.6776140575593097
0.9040935672514621,1.544525125877939
0.9068226120857701,1.5606804297236552
0.8769330734243015,1.3837413876039137
0.8497725795971411,1.2229576493298893
0.8677063027940222,1.3291210746017335
0.8749837556855102,1.3722018848569748
0.8501624431448994,1.2252655498792773
0.8354775828460039,1.1383346291856649
0.8289798570500326,1.0998696200291995
0.8331384015594543,1.124487225889338
0.8591293047433399,1.2783472625151993
0.8575698505523067,1.2691156603176472
0.850682261208577,1.2283427506117939
0.8543209876543211,1.2498831557394146
0.857050032488629,1.2660384595851297
0.8531513970110461,1.2429594540912505
0.8174139051332034,1.0314019037306912
0.8544509421702405,1.2506524559225443
0.8551007147498376,1.2544989568381906
0.8463937621832359,1.2029558445685269
0.828460038986355,1.096792419296683
0.8388564002599092,1.1583364339470272
0.8278102664067577,1.0929459183810355
0.8376868096166342,1.1514127322988632
0.8703053931124107,1.3445070782643198
0.872514619883041,1.3575851813775182
0.8878492527615335,1.4483626029867758
0.8783625730994152,1.392203689618336
0.8674463937621834,1.3275824742354752
0.8820012995451592,1.4137440947459567
0.8833008447043535,1.4214370965772505
0.8558804418453543,1.2591147579369666
0.8831708901884341,1.4206677963941208
0.8925276153346329,1.4760574095794308
0.8606887589343729,1.2875788647127504
0.8185834957764784,1.0383256053788552
0.8445743989603639,1.1921856420047166
0.8045484080571802,0.9552411856008901
0.8024691358024694,0.9429323826708215
0.7979207277452892,0.9160068762612951
0.8163742690058481,1.0252475022656569
0.8170240415854452,1.0290940031813032
0.8359974009096817,1.1414118299181826
0.8370370370370371,1.147566231383217
0.8388564002599092,1.1583364339470272
0.8497725795971411,1.2229576493298893
0.8540610786224823,1.2483445553731563
0.8560103963612735,1.2598840581200952
0.845224171539961,1.1960321429203629
0.8207927225471087,1.0514037084920536
0.8294996751137104,1.1029468207617172
0.8233918128654972,1.06678971215464
0.8237816764132556,1.069097612704028
0.8211825860948669,1.0537116090414416
0.8003898635477583,0.9306235797407517
0.7983105912930476,0.9183147768106831
0.8041585445094218,0.9529332850515021
0.7992202729044836,0.9236998780925888
0.801169590643275,0.9352393808395277
0.7701104613385316,0.7513766370716233
0.7808966861598441,0.8152285522713556
0.792982456140351,0.8867734693023818
0.8055880441845356,0.9613955870659244
0.8126055880441848,1.0029377969549076
0.8296296296296297,1.1037161209448458
0.8396361273554257,1.1629522350458033
0.8484730344379467,1.2152646474985955
0.8484730344379467,1.2152646474985955
0.867966211825861,1.3306596749679918
0.8700454840805718,1.3429684778980604
0.8827810266406758,1.4183598958447328
0.8813515269655621,1.4098975938303104
0.8926575698505524,1.4768267097625605
0.8887589343729696,1.4537477042686815
0.8779727095516571,1.3898957890689492
0.8648473034437948,1.3121964705728888
0.8632878492527616,1.3029648683753368
0.8791423001949318,1.396819490717112
0.8979857050032489,1.5083680172708618
0.921377517868746,1.646842050234137
0.8907082521117609,1.4652872070156204
0.893437296946069,1.4814425108613365
0.8979857050032489,1.5083680172708618
0.91137102014295,1.5876059361331805
0.9137102014294999,1.6014533394295085
0.9085120207927226,1.5706813321043358
0.9068226120857701,1.5606804297236552
0.9326835607537363,1.713771166166387
0.9498375568551007,1.815318790339455
0.9454191033138403,1.7891625841130594
0.9411306042884992,1.7637756780697924
0.9564652371669916,1.85455309967905
0.9853151397011046,2.025337740333756
0.9942820012995451,2.078419452969678
0.9919428200129956,2.0645720496733513
1.0,2.1122686610273673
0.9876543209876545,2.039185143630084
0.9759584145549058,1.969948127148446
0.9881741390513321,2.0422623443626007
0.9707602339181286,1.9391761198232733
0.9386614684860299,1.7491589745903346
0.9303443794671865,1.699923762870059
0.9329434697855751,1.7153097665326453
0.9280051981806369,1.686076359573732
0.9199480181936323,1.6383797482197147
0.9250162443144899,1.6683824553617577
0.9260558804418454,1.674536856826792
0.9269655620532815,1.6799219581086977
0.9038336582196232,1.5429865255116808
0.8865497076023393,1.4406696011554831
0.8860298895386615,1.4375924004229654
0.8873294346978559,1.4452854022542592
0.8894087069525667,1.4575942051843278
0.8649772579597143,1.3129657707560185
0.8540610786224823,1.2483445553731563
0.8074074074074076,0.9721657896297348
0.8055880441845356,0.9613955870659244
0.8259909031838859,1.0821757158172263
0.7994801819363224,0.9252384784588471
0.7924626380766733,0.883696268569864
0.7819363222871997,0.821382953736391
0.7782975958414557,0.7998425486087704
0.7886939571150099,0.8613865632591148
0.7320337881741392,0.5259716834147369
0.7246263807667317,0.48212157297636576
0.73411306042885,0.5382804863448055
0.7299545159194284,0.5136628804846682
0.7150097465886941,0.4251933594247974
0.680701754385965,0.2220981110786603
0.6826510721247564,0.23363761382559978
0.6756335282651074,0.19209540393661725
0.6311890838206629,-0.07100525869360592
0.657309941520468,0.0836240781153852
0.6557504873294349,0.07439247591783317
0.6348278102664069,-0.04946485356598524
0.6389863547758285,-0.024847247705847387
0.6314489928525018,-0.06946665832734707
0.6634178037686811,0.11978118672246256
0.677063027940221,0.2005577059510396
0.6794022092267707,0.2144051092473671
0.6330084470435349,-0.060235056129795586
0.683430799220273,0.2382534149243758
0.6649772579597142,0.12901278892001405
0.6576998050682262,0.08593197866477267
0.6604288499025343,0.1020872825104882
0.6486029889538663,0.032080965845721496
0.6424951267056532,-0.004076142761355852
0.6298895386614687,-0.07869826052489856
0.5996101364522418,-0.25794520319402753
0.6040285899935024,-0.23178899696763083
0.5681611435997402,-0.4441158475113195
0.5563352826510722,-0.5141221641760867
0.5506172839506174,-0.547971372233776
0.53866146848603,-0.6187469890816725
0.5840155945419104,-0.3502612251695441
0.5732293697205979,-0.414113140369277
0.6045484080571801,-0.22871179623511367
0.6235217673814166,-0.11639396949823477
0.6210526315789474,-0.13101067297769198
0.6541910331384017,0.06516087372028169
0.6673164392462639,0.14286019221634155
0.6513320337881743,0.04823626969143702
0.6456140350877194,0.014387061633747127
0.6436647173489279,0.0028475588868076287
0.6587394411955817,0.09208638012980755
0.6592592592592594,0.09516358086232471
0.6877192982456142,0.2636403209676428
0.6895386614684862,0.2744105235314532
0.6729044834307993,0.17594010009090175
0.6748538011695907,0.18747960283784124
0.6753736192332686,0.19055680357035895
0.6805717998700457,0.22132881089553114
0.6574398960363874,0.08439337829851437
0.6739441195581547,0.18209450155593607
0.6857699805068228,0.2521008182207033
0.6931773879142301,0.29595092865907385
0.6853801169590644,0.2497929176713153
0.6905782975958416,0.2805649249964875
0.6829109811565953,0.23517621419185863
0.6900584795321638,0.27748772426397034
0.6743339831059131,0.18440240210532408
0.6790123456790125,0.2120972086979791
0.6781026640675765,0.20671210741607393
0.6947368421052633,0.30518253085662533
0.7037037037037038,0.3582642434925479
0.7131903833658221,0.4144231568609871
0.7346328784925278,0.5413576870773232
0.7445094217024043,0.5998245009951498
0.7373619233268357,0.5575129909230382
0.7498375568551008,0.6313658085034511
0.7510071474983757,0.6382895101516152
0.7510071474983757,0.6382895101516152
0.7134502923976609,0.4159617572272454
0.7198180636777131,0.45365746620058217
0.7333333333333334,0.5336646852460295
0.7265756985055232,0.4936610757233058
0.7094217024041587,0.39211345155023725
0.7189083820662769,0.44827236491867645
0.7163092917478883,0.4328863612560901
0.7198180636777131,0.45365746620058217
0.7238466536712151,0.47750577187758975
0.7347628330084471,0.5421269872604518
0.7269655620532816,0.4959689762726938
0.730474333983106,0.5167400812171848
0.7377517868745941,0.5598208914724262
0.7415204678362576,0.5821305967831766
0.7406107862248215,0.5767454955012709
0.7476283300844706,0.6182877053902539
0.7538661468486031,0.6552141141804599
0.7697205977907733,0.7490687365222353
0.7690708252111762,0.745222235606589
0.7429499675113712,0.5905928987975989
0.7569850552306695,0.673677318575564
0.7588044184535415,0.6844475211393743
0.7567251461988305,0.6721387182093046
0.7402209226770632,0.5744375949518828
0.7642625081221575,0.7167581288308054
0.7792072774528916,0.805227649890675
0.7870045484080574,0.8513856608784341
0.7808966861598441,0.8152285522713556
0.7885640025990904,0.8606172630759851
0.7902534113060431,0.8706181654566668
0.805717998700455,0.9621648872490541
0.8044184535412606,0.9544718854177604
0.8123456790123458,1.0013991965886482
0.8080571799870047,0.9760122905453811
0.8115659519168291,0.996783395489872
0.8028589993502276,0.9452402832202095
0.8007797270955167,0.9329314802901397
0.8059779077322938,0.9637034876153124
0.8003898635477583,0.9306235797407517
0.8003898635477583,0.9306235797407517
0.8482131254061079,1.2137260471323372
0.8378167641325537,1.152182032481993
0.8553606237816764,1.2560375572044489
0.8045484080571802,0.9552411856008901
0.8070175438596493,0.9698578890803468
0.8196231319038337,1.0444800068438895
0.8172839506172842,1.0306326035475626
0.7984405458089671,0.9190840769938128
0.8165042235217675,1.0260168024487866
0.8165042235217675,1.0260168024487866
0.803898635477583,0.9513946846852438
0.8053281351526967,0.9598569866996661
0.7990903183885641,0.9229305779094591
0.8123456790123458,1.0013991965886482
0.8217024041585446,1.0567888097739582
0.8240415854450944,1.0706362130702862
0.8313190383365824,1.1137170233255276
0.8522417153996102,1.237574352809346
0.8423651721897336,1.1791075388915182
0.8328784925276154,1.1229486255230785
0.8293697205977909,1.1021775205785875
0.8163742690058481,1.0252475022656569
0.7699805068226123,0.7506073368884947
0.7649122807017545,0.7206046297464517
0.7936322287199481,0.8906199702180281
0.7994801819363224,0.9252384784588471
0.7853151397011048,0.8413847584977524
0.7493177387914232,0.6282886077709345
0.7022742040285901,0.34980194147812504
0.7074723846653673,0.38057394880329776
0.6890188434048085,0.271333322798936
0.6972059779077324,0.31979923433608254
0.7144899285250164,0.4221161586922797
0.7172189733593244,0.43827146253799576
0.7074723846653673,0.38057394880329776
0.6827810266406759,0.23440691400872893
0.7038336582196233,0.3590335436756771
0.7018843404808319,0.34749404092873754
0.6944769330734245,0.30364393049036703
0.7047433398310593,0.36441864495758225
0.6982456140350879,0.32595363580111686
0.7319038336582198,0.5252023832316072
0.7390513320337883,0.5675138933037188
0.7282651072124757,0.5036619781039865
0.7423001949317739,0.5867463978819515
0.7502274204028591,0.6336737090528392
0.7493177387914232,0.6282886077709345
0.7589343729694608,0.685216821322503
0.7274853801169592,0.4990461770052104
0.6965562053281352,0.31595273342043567
0.7070825211176089,0.37826604825390975
0.7082521117608838,0.3851897499020732
0.716179337231969,0.43211706107296144
0.7247563352826513,0.48289087315949547
0.7170890188434049,0.4375021623548661
0.7445094217024043,0.5998245009951498
0.760493827160494,0.694448423520055
0.7476283300844706,0.6182877053902539
0.7503573749187785,0.6344430092359689
0.7374918778427553,0.5582822911061679
0.708901884340481,0.3890362508177201
0.6703053931124108,0.16055409642831592
0.6747238466536714,0.18671030265471208
0.6866796621182587,0.25748591950260846
0.6908382066276805,0.28210352536274635
0.7109811565951918,0.4013450537477887
0.7063027940220924,0.37365024715513373
0.6931773879142301,0.29595092865907385
0.6909681611435998,0.2828728255458755
0.6943469785575049,0.3028746303072373
0.714100064977258,0.4198082581428917
0.698895386614685,0.32980013671676317
0.6757634827810267,0.1928647041197464
0.6523716699155298,0.054390671156471344
0.6434048083170891,0.0013089585205493205
0.596621182586095,-0.2756391074060014
0.6129954515919429,-0.17870728433170882
0.6270305393112412,-0.09562286455374377
0.6239116309291749,-0.11408606894884676
0.6599090318388565,0.09901008177797102
0.6333983105912931,-0.05792715558040757
0.6270305393112412,-0.09562286455374377
0.648213125406108,0.02977306529633349
0.6584795321637428,0.09054777976354869
0.6486029889538663,0.032080965845721496
0.6690058479532165,0.15286109459702274
0.6587394411955817,0.09208638012980755
0.6435347628330086,0.002078258703678475
0.6435347628330086,0.002078258703678475
0.64093567251462,-0.013307744958907889
0.6666666666666669,0.13901369130069524
0.6688758934372971,0.1520917944138936
0.6747238466536714,0.18671030265471208
0.6423651721897337,-0.004845442944485552
0.6343079922027292,-0.0525420542985024
0.670045484080572,0.1590154960620571
0.6962962962962965,0.31441413305417737
0.6778427550357377,0.20517350704981563
0.7130604288499027,0.4136538566778579
0.7218973359324238,0.4659662691306508
0.7004548408057182,0.3390317389143152
0.6710851202079273,0.1651698975270914
0.6774528914879794,0.20286560650042762
