Date,Open,High,Low,Close,Adj Close,Volume,Soma,Signal
2003-07-17,1.442143,1.496429,1.437857,1.492857,1.302836,187803000,84683761400,+
2003-07-18,1.492857,1.512857,1.457143,1.49,1.300343,74709600,84758471000,-
2003-07-21,1.477857,1.485714,1.45,1.472143,1.284758,45952200,84804423200,-
2003-07-22,1.490714,1.497143,1.464286,1.485714,1.296602,49606200,84854029400,-
2003-07-23,1.496429,1.497143,1.461429,1.485,1.295979,35758800,84889788200,-
2003-07-24,1.502857,1.535714,1.455714,1.465,1.278525,57309000,84947097200,-
2003-07-25,1.457857,1.540714,1.457143,1.538571,1.342732,54171600,85001268800,+
2003-07-28,1.535714,1.535714,1.49,1.499286,1.308447,42589400,85043858200,-
2003-07-29,1.499286,1.505714,1.465714,1.48,1.291615,49280000,85093138200,-
2003-07-30,1.483571,1.492857,1.440714,1.448571,1.264187,43398600,85136536800,-
2003-07-31,1.481429,1.525,1.469286,1.505714,1.314057,75366200,85211903000,+
2003-08-01,1.5,1.519286,1.474286,1.480714,1.292239,37401000,85249304000,-
2003-08-04,1.466429,1.535714,1.448571,1.515,1.32216,57528800,85306832800,+
2003-08-05,1.525,1.528571,1.435714,1.455714,1.270421,62360200,85369193000,-
2003-08-06,1.432857,1.440714,1.392857,1.402143,1.223669,61366200,85430559200,-
2003-08-07,1.409286,1.435,1.387143,1.423571,1.24237,43594600,85474153800,+
2003-08-08,1.436429,1.437857,1.4,1.402857,1.224292,34414800,85508568600,-
2003-08-11,1.415714,1.423571,1.393571,1.404286,1.225539,34307000,85542875600,-
2003-08-12,1.411429,1.414286,1.39,1.407143,1.228032,41109600,85583985200,-
2003-08-13,1.418571,1.452857,1.398571,1.441429,1.257954,71024800,85655010000,+
2003-08-14,1.443571,1.452143,1.424286,1.426429,1.244863,48195000,85703205000,-
2003-08-15,1.43,1.433571,1.404286,1.407857,1.228656,31466400,85734671400,-
2003-08-18,1.418571,1.457857,1.408571,1.452857,1.267928,48193600,85782865000,+
2003-08-19,1.455,1.460714,1.428571,1.451429,1.266681,33422200,85816287200,-
2003-08-20,1.441429,1.519286,1.438571,1.500714,1.309693,68303200,85884590400,+
2003-08-21,1.502143,1.550714,1.496429,1.548571,1.351459,63831600,85948422000,+
2003-08-22,1.557857,1.571429,1.474286,1.491429,1.301589,62566000,86010988000,-
2003-08-25,1.484286,1.493571,1.463571,1.49,1.300343,34445600,86045433600,+
2003-08-26,1.482143,1.505,1.453571,1.503571,1.312186,41239800,86086673400,+
2003-08-27,1.493571,1.534286,1.475714,1.534286,1.338991,56425600,86143099000,+
2003-08-28,1.523571,1.587143,1.523571,1.585,1.38325,79906400,86223005400,+
2003-08-29,1.585714,1.632143,1.575,1.615,1.409432,65788800,86288794200,+
2003-09-02,1.618571,1.635714,1.6,1.632143,1.424393,60533200,86349327400,+
2003-09-03,1.628571,1.665714,1.625714,1.639286,1.430626,67207000,86416534400,+
2003-09-04,1.654286,1.660714,1.626429,1.630714,1.423146,49945000,86466479400,-
2003-09-05,1.623571,1.653571,1.600714,1.607143,1.402575,60033400,86526512800,-
2003-09-08,1.605714,1.627857,1.605,1.624286,1.417535,41811000,86568323800,+
2003-09-09,1.609286,1.619286,1.58,1.597857,1.394471,45092600,86613416400,-
2003-09-10,1.589286,1.615,1.579286,1.584286,1.382627,56222600,86669639000,-
2003-09-11,1.589286,1.627857,1.578571,1.611429,1.406315,53421200,86723060200,+
2003-09-12,1.607857,1.652857,1.593571,1.65,1.439977,44997400,86768057600,+
2003-09-15,1.629286,1.635714,1.58,1.586429,1.384497,56711200,86824768800,-
2003-09-16,1.586429,1.620714,1.585714,1.597143,1.393848,67251800,86892020600,+
2003-09-17,1.597857,1.598571,1.560714,1.58,1.378887,72349200,86964369800,-
2003-09-18,1.578571,1.642143,1.567857,1.634286,1.426263,63226800,87027596600,+
2003-09-19,1.634286,1.646429,1.602143,1.612857,1.407562,51489200,87079085800,-
2003-09-22,1.584286,1.607143,1.565714,1.577143,1.376393,44955400,87124041200,-
2003-09-23,1.572857,1.604286,1.562857,1.602143,1.398211,33112800,87157154000,+
2003-09-24,1.586429,1.593571,1.505714,1.522857,1.329018,75321400,87232475400,-
2003-09-25,1.524286,1.526429,1.446429,1.459286,1.273538,143595200,87376070600,-
2003-09-26,1.45,1.55,1.439286,1.477857,1.289745,86812600,87462883200,+
2003-09-29,1.535,1.547857,1.475,1.521429,1.327771,91425600,87554308800,-
2003-09-30,1.506429,1.515714,1.46,1.48,1.291615,71356600,87625665400,-
2003-10-01,1.479286,1.507143,1.442143,1.485,1.295979,59028200,87684693600,+
2003-10-02,1.485714,1.485714,1.448571,1.469286,1.282265,51014600,87735708200,-
2003-10-03,1.499286,1.561429,1.491429,1.549286,1.352082,74900000,87810608200,+
2003-10-06,1.547857,1.595,1.541429,1.592143,1.389484,67082400,87877690600,+
2003-10-07,1.575,1.672143,1.565,1.658571,1.447457,104543600,87982234200,+
2003-10-08,1.660714,1.681429,1.623571,1.647143,1.437484,107167200,88089401400,-
2003-10-09,1.664286,1.690714,1.627857,1.675,1.461795,86937200,88176338600,+
2003-10-10,1.678571,1.700714,1.669286,1.691429,1.476132,43709400,88220048000,+
2003-10-13,1.695,1.743571,1.694286,1.739286,1.517898,69966400,88290014400,+
2003-10-14,1.737143,1.767143,1.727857,1.753571,1.530365,68854800,88358869200,+
2003-10-15,1.775,1.786429,1.755714,1.772857,1.547196,152525800,88511395000,-
2003-10-16,1.7,1.702857,1.600714,1.660714,1.449327,243920600,88755315600,-
2003-10-17,1.67,1.677857,1.602143,1.625,1.418159,89952800,88845268400,-
2003-10-20,1.614286,1.667143,1.598571,1.658571,1.447457,69783000,88915051400,+
2003-10-21,1.665,1.671429,1.625,1.655714,1.444964,44115400,88959166800,-
2003-10-22,1.638571,1.657143,1.62,1.625714,1.418782,40399800,88999566600,-
2003-10-23,1.623571,1.653571,1.613571,1.642143,1.43312,41302800,89040869400,+
2003-10-24,1.611429,1.632143,1.587857,1.614286,1.408809,54964000,89095833400,+
2003-10-27,1.625,1.635,1.606429,1.614286,1.408809,40503400,89136336800,-
2003-10-28,1.611429,1.697857,1.6,1.694286,1.478626,62928600,89199265400,+
2003-10-29,1.679286,1.707143,1.667143,1.692143,1.476755,66770200,89266035600,+
2003-10-30,1.713571,1.714286,1.633571,1.649286,1.439354,65139200,89331174800,-
2003-10-31,1.664286,1.667857,1.627143,1.635,1.426886,54538400,89385713200,-
2003-11-03,1.630714,1.664286,1.627143,1.653571,1.443094,75710600,89461423800,+
2003-11-04,1.647857,1.65,1.613571,1.636429,1.428133,62308400,89523732200,-
2003-11-05,1.63,1.652143,1.605,1.645,1.435613,80617600,89604349800,+
2003-11-06,1.636429,1.653571,1.617857,1.651429,1.441224,99268400,89703618200,+
2003-11-07,1.656429,1.66,1.603571,1.607143,1.402575,52536400,89756154600,-
2003-11-10,1.603571,1.617857,1.56,1.564286,1.365173,58569000,89814723600,-
2003-11-11,1.564286,1.572857,1.534286,1.538571,1.342732,53768400,89868492000,-
2003-11-12,1.534286,1.622857,1.534286,1.595,1.391978,75000800,89943492800,+
2003-11-13,1.576429,1.611429,1.565714,1.601429,1.397588,53193000,89996685800,+
2003-11-14,1.605714,1.615,1.52,1.532857,1.337745,59262000,90055947800,-
2003-11-17,1.525,1.526429,1.496429,1.509286,1.317174,57064000,90113011800,-
2003-11-18,1.515,1.524286,1.453571,1.457857,1.272291,66798200,90179810000,-
2003-11-19,1.468571,1.475,1.447143,1.458571,1.272914,86146200,90265956200,-
2003-11-20,1.435714,1.505714,1.435714,1.455714,1.270421,59897600,90325853800,+
2003-11-21,1.452857,1.47,1.417857,1.448571,1.264187,60459000,90386312800,-
2003-11-24,1.464286,1.519286,1.460714,1.510714,1.31842,95456200,90481769000,+
2003-11-25,1.516429,1.517857,1.472143,1.477143,1.289122,67163600,90548932600,-
2003-11-26,1.492143,1.510714,1.446429,1.48,1.291615,61282200,90610214800,-
2003-11-28,1.484286,1.505,1.465714,1.493571,1.30346,19024600,90629239400,+
2003-12-01,1.502857,1.560714,1.5,1.550714,1.353329,90384000,90719623400,+
2003-12-02,1.542857,1.564286,1.529286,1.538571,1.342732,51324000,90770947400,-
2003-12-03,1.538571,1.56,1.497143,1.502143,1.31094,47824000,90818771400,-
2003-12-04,1.495714,1.512143,1.483571,1.510714,1.31842,44485000,90863256400,+
2003-12-05,1.492857,1.510714,1.480714,1.489286,1.299719,46544400,90909800800,-
2003-12-08,1.484286,1.505714,1.457857,1.503571,1.312186,37059400,90946860200,+
2003-12-09,1.512143,1.517857,1.457143,1.460714,1.274785,33786200,90980646400,-
2003-12-10,1.460714,1.472143,1.425714,1.455714,1.270421,67834200,91048480600,-
2003-12-11,1.446429,1.524286,1.443571,1.515,1.32216,45784200,91094264800,+
2003-12-12,1.522857,1.522857,1.478571,1.492143,1.302213,48168400,91142433200,-
2003-12-15,1.535,1.535,1.433571,1.440714,1.25733,97227200,91239660400,-
2003-12-16,1.442143,1.463571,1.429286,1.437143,1.254213,93489200,91333149600,-
2003-12-17,1.434286,1.437857,1.413571,1.42,1.239253,68565000,91401714600,-
2003-12-18,1.421429,1.441429,1.421429,1.431429,1.249227,82728800,91484443400,+
2003-12-19,1.442143,1.458571,1.401429,1.407143,1.228032,113390200,91597833600,-
2003-12-22,1.403571,1.420714,1.375,1.417857,1.237383,94266200,91692099800,+
2003-12-23,1.422857,1.425,1.4,1.415,1.234889,77124600,91769224400,-
2003-12-24,1.408571,1.470714,1.403571,1.457857,1.272291,44368800,91813593200,+
2003-12-26,1.453571,1.493571,1.452857,1.484286,1.295356,25923800,91839517000,+
2003-12-29,1.493571,1.511429,1.49,1.510714,1.31842,58364600,91897881600,+
2003-12-30,1.512857,1.535714,1.510714,1.52,1.326524,51213400,91949095000,+
2003-12-31,1.525,1.537857,1.512857,1.526429,1.332134,43612800,91992707800,+
2004-01-02,1.539286,1.553571,1.512857,1.52,1.326524,36160600,92028868400,-
2004-01-05,1.53,1.599286,1.53,1.583571,1.382004,98754600,92127623000,+
2004-01-06,1.589286,1.601429,1.550714,1.577857,1.377017,127337000,92254960000,-
2004-01-07,1.578571,1.630714,1.566429,1.613571,1.408185,146718600,92401678600,+
2004-01-08,1.631429,1.695,1.617857,1.668571,1.456184,115075800,92516754400,+
2004-01-09,1.659286,1.723571,1.627857,1.642857,1.433743,106864800,92623619200,-
2004-01-12,1.660714,1.714286,1.65,1.695,1.479249,121886800,92745506000,+
2004-01-13,1.764286,1.774286,1.704286,1.722857,1.50356,169754200,92915260200,-
2004-01-14,1.742857,1.752857,1.698571,1.728571,1.508547,155010800,93070271000,-
2004-01-15,1.636429,1.671429,1.607143,1.632143,1.424393,254552200,93324823200,-
2004-01-16,1.635,1.645714,1.615,1.622857,1.416289,93205000,93418028200,-
2004-01-20,1.619286,1.628571,1.589286,1.623571,1.416912,78986600,93497014800,+
2004-01-21,1.621429,1.640714,1.602143,1.615,1.409432,56665000,93553679800,-
2004-01-22,1.611429,1.630714,1.584286,1.584286,1.382627,51251200,93604931000,-
2004-01-23,1.601429,1.624286,1.589286,1.611429,1.406315,56792400,93661723400,+
2004-01-26,1.604286,1.647143,1.602143,1.643571,1.434366,67817400,93729540800,+
2004-01-27,1.645714,1.660714,1.628571,1.647857,1.438107,76767600,93806308400,+
2004-01-28,1.631429,1.67,1.600714,1.608571,1.403822,68850600,93875159000,-
2004-01-29,1.616429,1.628571,1.585,1.62,1.413796,53174800,93928333800,+
2004-01-30,1.617857,1.633571,1.601429,1.611429,1.406315,46324600,93974658400,-
2004-02-02,1.604286,1.629286,1.577143,1.594286,1.391354,71857800,94046516200,-
2004-02-03,1.592857,1.6,1.571429,1.59,1.387614,45203200,94091719400,-
2004-02-04,1.571429,1.577857,1.55,1.556429,1.358316,76388200,94168107600,-
2004-02-05,1.558571,1.636429,1.557857,1.601429,1.397588,88211200,94256318800,+
2004-02-06,1.603571,1.635,1.6,1.622143,1.415665,48335000,94304653800,+
2004-02-09,1.615714,1.632857,1.607143,1.619286,1.413172,47065200,94351719000,+
2004-02-10,1.615714,1.651429,1.602857,1.641429,1.432496,63835800,94415554800,+
2004-02-11,1.649286,1.705,1.646429,1.7,1.483613,87136000,94502690800,+
2004-02-12,1.686429,1.713571,1.685714,1.695,1.479249,45997000,94548687800,+
2004-02-13,1.703571,1.721429,1.630714,1.642857,1.433743,78995000,94627682800,-
2004-02-17,1.65,1.677857,1.65,1.654286,1.443717,42739200,94670422000,+
2004-02-18,1.655714,1.674286,1.646429,1.661429,1.44995,35408800,94705830800,+
2004-02-19,1.666429,1.688571,1.600714,1.605,1.400705,80770200,94786601000,-
2004-02-20,1.607143,1.607857,1.586429,1.6,1.396341,69400800,94856001800,-
2004-02-23,1.595714,1.604286,1.563571,1.585,1.38325,48519800,94904521600,-
2004-02-24,1.581429,1.624286,1.571429,1.597143,1.393848,64764000,94969285600,+
2004-02-25,1.591429,1.635714,1.586429,1.629286,1.421899,69069000,95038354600,+
2004-02-26,1.634286,1.655714,1.628571,1.645714,1.436237,49602000,95087956600,+
2004-02-27,1.64,1.715714,1.639286,1.708571,1.491093,117209400,95205166000,+
2004-03-01,1.721429,1.735714,1.705,1.715714,1.497326,80420200,95285586200,-
2004-03-02,1.714286,1.721429,1.697857,1.700714,1.484235,64171800,95349758000,-
2004-03-03,1.685714,1.727857,1.685714,1.708571,1.491093,56282800,95406040800,+
2004-03-04,1.709286,1.801429,1.707857,1.797143,1.56839,165055800,95571096600,+
2004-03-05,1.782143,1.963571,1.778571,1.91,1.666882,385149800,95956246400,+
2004-03-08,1.901429,1.913571,1.842857,1.857143,1.620754,130718000,96086964400,-
2004-03-09,1.85,1.945,1.839286,1.935714,1.689324,154590800,96241555200,+
2004-03-10,1.931429,2.01,1.924286,1.977143,1.725479,251741000,96493296200,+
2004-03-11,1.947857,2.002857,1.935,1.939286,1.69244,148962800,96642259000,-
2004-03-12,1.951429,1.984286,1.940714,1.968571,1.717998,82306000,96724565000,+
2004-03-15,1.930714,1.953571,1.875714,1.889286,1.648805,120429400,96844994400,-
2004-03-16,1.896429,1.900714,1.813571,1.844286,1.609533,151358200,96996352600,-
2004-03-17,1.854286,1.884286,1.841429,1.870714,1.632597,102858000,97099210600,+
2004-03-18,1.852857,1.861429,1.827857,1.833571,1.600182,80270400,97179481000,-
2004-03-19,1.825714,1.924286,1.824286,1.847143,1.612026,102144000,97281625000,+
2004-03-22,1.812143,1.869286,1.803571,1.847143,1.612026,104757800,97386382800,+
2004-03-23,1.848571,1.857143,1.801429,1.806429,1.576494,96378800,97482761600,-
2004-03-24,1.805,1.839286,1.805,1.821429,1.589585,107053800,97589815400,+
2004-03-25,1.867143,1.922143,1.849286,1.919286,1.674986,141611400,97731426800,+
2004-03-26,1.928571,1.954286,1.922143,1.931429,1.685583,104973400,97836400200,+
2004-03-29,1.955,1.999286,1.942857,1.993571,1.739816,87682000,97924082200,+
2004-03-30,1.981429,1.996429,1.952857,1.994286,1.74044,89919200,98014001400,+
2004-03-31,1.994286,1.998571,1.925,1.931429,1.685583,97693400,98111694800,-
2004-04-01,1.920714,1.947857,1.901429,1.936429,1.689947,79583000,98191277800,+
2004-04-02,1.982143,1.995,1.945,1.964286,1.714258,68619600,98259897400,-
2004-04-05,1.962857,2.026428,1.96,2.022857,1.765374,96418000,98356315400,+
2004-04-06,1.979286,2.010714,1.959286,1.987857,1.734829,64498000,98420813400,+
2004-04-07,1.972143,1.978571,1.922857,1.950714,1.702414,63779800,98484593200,-
2004-04-08,1.991429,2.0,1.942857,1.966429,1.716128,60229400,98544822600,-
2004-04-12,1.964286,2.007143,1.963571,2.002857,1.74792,57635200,98602457800,+
2004-04-13,1.998571,2.002143,1.917143,1.923571,1.678726,109099200,98711557000,-
2004-04-14,1.91,1.933571,1.879286,1.902857,1.660648,159933200,98871490200,-
2004-04-15,2.058571,2.112857,2.011429,2.092857,1.826464,440361600,99311851800,+
2004-04-16,2.082143,2.093571,2.035714,2.084286,1.818984,100732800,99412584600,+
2004-04-19,2.008571,2.053571,1.987857,2.025,1.767244,178088400,99590673000,+
2004-04-20,2.015,2.029286,1.968571,1.980714,1.728596,88629800,99679302800,-
2004-04-21,1.971429,2.008571,1.955,1.980714,1.728596,81468800,99760771600,+
2004-04-22,1.968571,2.012857,1.936429,1.984286,1.731712,86146200,99846917800,+
2004-04-23,1.978571,2.0,1.932143,1.978571,1.726725,78957200,99925875000,-
2004-04-26,1.97,1.974286,1.928571,1.937857,1.691193,57782200,99983657200,-
2004-04-27,1.945714,1.96,1.906429,1.924286,1.67935,70966000,100054623200,-
2004-04-28,1.915714,1.929286,1.881429,1.889286,1.648805,57792000,100112415200,-
2004-04-29,1.889286,1.928571,1.855714,1.912143,1.668752,115197600,100227612800,+
2004-04-30,1.907857,1.925714,1.820714,1.841429,1.607039,116625600,100344238400,-
2004-05-03,1.857143,1.880714,1.838571,1.862143,1.625117,74408600,100418647000,+
2004-05-04,1.855,1.896429,1.821429,1.867143,1.62948,69995800,100488642800,+
2004-05-05,1.871429,1.910714,1.854286,1.903571,1.661272,59526600,100548169400,+
2004-05-06,1.885714,1.910714,1.85,1.898571,1.656908,65889600,100614059000,+
2004-05-07,1.896429,1.969286,1.896429,1.905,1.662519,104759200,100718818200,+
2004-05-10,1.876429,1.9,1.852857,1.877143,1.638207,62494600,100781312800,+
2004-05-11,1.885714,1.942143,1.885714,1.938571,1.691817,76293000,100857605800,+
2004-05-12,1.913571,1.952857,1.874286,1.95,1.701791,61355000,100918960800,+
2004-05-13,1.935714,1.98,1.921429,1.942143,1.694934,57463000,100976423800,+
2004-05-14,1.946429,1.951429,1.889286,1.932857,1.68683,64450400,101040874200,-
2004-05-17,1.907143,1.932857,1.882857,1.902857,1.660648,75111400,101115985600,-
2004-05-18,1.926429,1.949286,1.914286,1.932857,1.68683,51515800,101167501400,+
2004-05-19,1.957143,1.964286,1.887143,1.890714,1.650051,93898000,101261399400,-
2004-05-20,1.902143,1.928571,1.890714,1.907857,1.665012,49074200,101310473600,+
2004-05-21,1.921429,1.942857,1.909286,1.936429,1.689947,44973600,101355447200,+
2004-05-24,1.949286,1.992857,1.936429,1.952857,1.704284,58900800,101414348000,+
2004-05-25,1.964286,2.036429,1.949286,2.029286,1.770985,79994600,101494342600,+
2004-05-26,2.023571,2.055714,2.0,2.036429,1.777218,80542000,101574884600,+
2004-05-27,2.032857,2.042857,1.987143,2.012143,1.756024,58993200,101633877800,-
2004-05-28,2.005714,2.019286,1.985714,2.004286,1.749167,36429400,101670307200,-
2004-06-01,1.985,2.014286,1.972143,2.004286,1.749167,45533600,101715840800,+
2004-06-02,2.002143,2.083571,1.985714,2.065714,1.802776,79678200,101795519000,+
2004-06-03,2.051429,2.070714,2.020714,2.028571,1.770361,62732600,101858251600,-
2004-06-04,2.04,2.089286,2.036429,2.055714,1.794049,99778000,101958029600,+
2004-06-07,2.074286,2.141428,2.057857,2.129286,1.858256,73969000,102031998600,+
2004-06-08,2.142143,2.174286,2.130714,2.167857,1.891918,103905200,102135903800,+
2004-06-09,2.149286,2.193571,2.142857,2.157143,1.882567,87301200,102223205000,+
2004-06-10,2.157143,2.212143,2.157143,2.195714,1.916229,64394400,102287599400,+
2004-06-14,2.189286,2.191429,2.107143,2.151428,1.87758,60996600,102348596000,-
2004-06-15,2.181429,2.224286,2.161429,2.192143,1.913112,111158600,102459754600,+
2004-06-16,2.19,2.38,2.180714,2.338571,2.040902,227410400,102687165000,+
2004-06-17,2.325714,2.366429,2.300714,2.343571,2.045265,137830000,102824995000,+
2004-06-18,2.332857,2.386429,2.316429,2.350714,2.051499,101563000,102926558000,+
2004-06-21,2.365714,2.392857,2.294286,2.309286,2.015344,97553400,103024111400,-
2004-06-22,2.307143,2.363571,2.306429,2.357143,2.05711,90127800,103114239200,+
2004-06-23,2.357143,2.416429,2.349286,2.407143,2.100745,97717200,103211956400,+
2004-06-24,2.393571,2.407143,2.355714,2.37,2.06833,63128800,103275085200,-
2004-06-25,2.362143,2.407143,2.357143,2.407143,2.100745,80857000,103355942200,+
2004-06-28,2.441429,2.442143,2.300714,2.320714,2.025317,130274200,103486216400,-
2004-06-29,2.290714,2.356429,2.243572,2.321429,2.025941,147638400,103633854800,+
2004-06-30,2.325714,2.355,2.277857,2.324286,2.028435,93261000,103727115800,-
2004-07-01,2.292857,2.32,2.278571,2.307143,2.013474,85485400,103812601200,+
2004-07-02,2.177143,2.227143,2.123571,2.22,1.937423,227670800,104040272000,+
2004-07-06,2.233572,2.244286,2.2,2.210714,1.92932,87245200,104127517200,-
2004-07-07,2.203571,2.24,2.152143,2.170714,1.894411,99498000,104227015200,-
2004-07-08,2.152143,2.191429,2.139286,2.152857,1.878827,58345000,104285360200,+
2004-07-09,2.162143,2.178571,2.145,2.145,1.87197,52215800,104337576000,-
2004-07-12,2.144286,2.145714,2.066429,2.081429,1.81649,127905400,104465481400,-
2004-07-13,2.089286,2.114286,2.072857,2.087143,1.821477,79044000,104544525400,-
2004-07-14,2.061429,2.140714,2.052857,2.112857,1.843918,208950000,104753475400,+
2004-07-15,2.332857,2.402143,2.293571,2.352143,2.052746,441931000,105195406400,+
2004-07-16,2.342857,2.351429,2.294286,2.3,2.007241,122095400,105317501800,-
2004-07-19,2.286429,2.301429,2.261429,2.283571,1.992903,133292600,105450794400,-
2004-07-20,2.282143,2.3,2.253572,2.3,2.007241,80936800,105531731200,+
2004-07-21,2.315714,2.336429,2.238571,2.258571,1.971085,75314400,105607045600,-
2004-07-22,2.232143,2.266428,2.218571,2.262857,1.974825,83529600,105690575200,+
2004-07-23,2.252143,2.267857,2.177143,2.192857,1.913736,68392800,105758968000,-
2004-07-26,2.203571,2.246428,2.198571,2.232857,1.948644,98483000,105857451000,+
2004-07-27,2.271429,2.339286,2.255,2.316429,2.021578,106251600,105963702600,+
2004-07-28,2.307857,2.315,2.225714,2.305,2.011604,71262800,106034965400,-
2004-07-29,2.319286,2.344286,2.295,2.331429,2.034668,55539400,106090504800,+
2004-07-30,2.332143,2.357143,2.285714,2.31,2.015968,60755800,106151260600,-
2004-08-02,2.227143,2.3,2.223572,2.255714,1.968592,91273000,106242533600,+
2004-08-03,2.246428,2.265714,2.225,2.235,1.950514,52907400,106295441000,-
2004-08-04,2.227857,2.294286,2.226429,2.270714,1.981682,69122200,106364563200,+
2004-08-05,2.272143,2.307143,2.232143,2.242143,1.956748,61125400,106425688600,-
2004-08-06,2.207143,2.221429,2.121428,2.127143,1.856386,123072600,106548761200,-
2004-08-09,2.132143,2.175,2.129286,2.164286,1.888801,72711800,106621473000,+
2004-08-10,2.170714,2.252857,2.167857,2.251429,1.964851,87759000,106709232000,+
2004-08-11,2.221429,2.223572,2.161429,2.215,1.933059,80598000,106789830000,-
2004-08-12,2.175,2.203571,2.162857,2.169286,1.893164,56550200,106846380200,-
2004-08-13,2.185714,2.234286,2.171429,2.202857,1.922462,82012000,106928392200,+
2004-08-16,2.214286,2.265714,2.188571,2.198571,1.918723,108918600,107037310800,-
2004-08-17,2.184286,2.223572,2.167857,2.205,1.924332,80754800,107118065600,+
2004-08-18,2.179286,2.275,2.177857,2.267143,1.978566,91163800,107209229400,+
2004-08-19,2.250714,2.275714,2.168571,2.193571,1.914359,97230000,107306459400,-
2004-08-20,2.193571,2.213571,2.177857,2.2,1.919969,79195200,107385654600,+
2004-08-23,2.204286,2.233572,2.185714,2.22,1.937423,63665000,107449319600,+
2004-08-24,2.232857,2.282143,2.227857,2.282143,1.991657,93534000,107542853600,+
2004-08-25,2.276428,2.367857,2.266428,2.360714,2.060227,126404600,107669258200,+
2004-08-26,2.36,2.512857,2.338571,2.475714,2.160588,238964600,107908222800,+
2004-08-27,2.477143,2.482857,2.428571,2.453571,2.141264,97203400,108005426200,-
2004-08-30,2.428571,2.48,2.425714,2.437143,2.126927,54535600,108059961800,+
2004-08-31,2.433571,2.496428,2.428571,2.463571,2.149992,94140200,108154102000,+
2004-09-01,2.45,2.570714,2.442143,2.561429,2.235392,128931600,108283033600,+
2004-09-02,2.535714,2.557857,2.487857,2.547143,2.222925,101581200,108384614800,+
2004-09-03,2.500714,2.565714,2.500714,2.516428,2.19612,73367000,108457981800,+
2004-09-07,2.528571,2.585,2.516428,2.554286,2.229159,75489400,108533471200,+
2004-09-08,2.55,2.612143,2.548571,2.596429,2.265938,85881600,108619352800,+
2004-09-09,2.578571,2.592857,2.52,2.55,2.225419,115334800,108734687600,-
2004-09-10,2.547143,2.587857,2.532857,2.562143,2.236016,82003600,108816691200,+
2004-09-13,2.562857,2.576429,2.522857,2.542143,2.218562,70494200,108887185400,-
2004-09-14,2.517143,2.539286,2.484286,2.535,2.212328,63705600,108950891000,+
2004-09-15,2.525714,2.534286,2.485714,2.514286,2.19425,58167200,109009058200,-
2004-09-16,2.514286,2.625714,2.505714,2.596429,2.265938,125479200,109134537400,+
2004-09-17,2.610714,2.67,2.6,2.652857,2.315183,125577200,109260114600,+
2004-09-20,2.634286,2.712857,2.633571,2.693571,2.350716,61250000,109321364600,+
2004-09-21,2.696429,2.776428,2.675714,2.715,2.369416,96663000,109418027600,+
2004-09-22,2.721429,2.724286,2.629286,2.637143,2.301469,100422000,109518449600,-
2004-09-23,2.645714,2.678571,2.637857,2.662143,2.323287,99351000,109617800600,+
2004-09-24,2.675,2.714286,2.653571,2.663571,2.324534,92372000,109710172600,-
2004-09-27,2.639286,2.712857,2.630714,2.680714,2.339495,99379000,109809551600,+
2004-09-28,2.675714,2.735,2.675,2.717143,2.371286,88296600,109897848200,+
2004-09-29,2.709286,2.775714,2.701429,2.762857,2.411182,68377400,109966225600,+
2004-09-30,2.785714,2.805,2.746428,2.767857,2.415546,106253000,110072478600,-
2004-10-01,2.794286,2.799286,2.755714,2.762143,2.410559,116351200,110188829800,-
2004-10-04,2.798571,2.798571,2.767857,2.770714,2.418039,143521000,110332350800,-
2004-10-05,2.754286,2.833571,2.742857,2.812143,2.454194,101540600,110433891400,+
2004-10-06,2.821429,2.911429,2.819286,2.902857,2.533361,111575800,110545467200,+
2004-10-07,2.895714,2.923571,2.818571,2.83,2.469779,106537200,110652004400,-
2004-10-08,2.825714,2.840714,2.774286,2.79,2.43487,89807200,110741811600,-
2004-10-11,2.771429,2.79,2.728571,2.756428,2.405571,80967600,110822779200,-
2004-10-12,2.75,2.755714,2.689286,2.735,2.386871,115047800,110937827000,-
2004-10-13,2.776428,2.84,2.767143,2.839286,2.477883,290752000,111228579000,+
2004-10-14,3.085,3.267857,3.039286,3.212857,2.803903,692106800,111920685800,+
2004-10-15,3.205714,3.257857,3.156429,3.25,2.836318,257782000,112178467800,+
2004-10-18,3.192857,3.410714,3.192857,3.410714,2.976576,300188000,112478655800,+
2004-10-19,3.435714,3.453571,3.379286,3.387143,2.956004,200498200,112679154000,-
2004-10-20,3.37,3.4,3.332143,3.390714,2.959121,151277000,112830431000,+
2004-10-21,3.391428,3.437857,3.382857,3.424286,2.988419,181126400,113011557400,+
2004-10-22,3.395714,3.405,3.358572,3.386429,2.955381,120766800,113132324200,-
2004-10-25,3.371428,3.417143,3.362143,3.396429,2.964108,98161000,113230485200,+
2004-10-26,3.389286,3.432143,3.355,3.426429,2.990289,148590400,113379075600,+
2004-10-27,3.465,3.615714,3.440714,3.592857,3.135533,298373600,113677449200,+
2004-10-28,3.57,3.73,3.535714,3.727857,3.253351,216066200,113893515400,+
2004-10-29,3.702857,3.8,3.7,3.742857,3.266441,202554800,114096070200,+
2004-11-01,3.75,3.804286,3.717143,3.746428,3.269558,150512600,114246582800,-
2004-11-02,3.742857,3.862857,3.742857,3.821429,3.335011,182497000,114429079800,+
2004-11-03,3.883571,4.007857,3.856429,3.950714,3.447841,301043400,114730123200,+
